First Name,Last Name,Action,Flight ID,Origin Airport,Destination Airport,Ticket Type,Ticket Quantity
Mariah,Black,Buy,11505,BOS,ELP,Business Class,2
Melissa,Evans,Buy,17330,ELP,JFK,Main Cabin,4
Denise,Morales,Buy,14923,ELP,ORD,Business Class,2
Jerry,Rodriguez,Buy,13650,LAX,ORL,Main Cabin,3
Michelle,Oliver,Buy,5188,BOS,ELP,Business Class,3
Samantha,Howell,Buy,3658,BOS,ELP,Main Cabin,7
Brittney,Daniel,Buy,3128,ELP,CDG,Business Class,3
David,Soto,Buy,20187,LAS,ELP,Business Class,2
Andrew,Hall,Buy,24939,ELP,JFK,Main Cabin,7
Matthew,Campbell,Buy,3240,MEX,CJS,Main Cabin,8
Brandon,Smith,Buy,16816,CUN,ELP,Main Cabin,4
Donald,Villanueva,Buy,15827,LAX,ELP,First Class,3
Elizabeth,Alvarez,Buy,11909,ELP,ORD,Business Class,2
Mark,Stewart,Buy,16299,ELP,ATL,First Class,8
Alejandro,Olivas,Buy,16307,ELP,JFK,Business Class,7
Alexandra,Cook,Buy,19733,ELP,BOS,First Class,7
Leila,Martinez,Buy,1162,ELP,YYZ,Business Class,6
Steven,Miller,Buy,3263,ELP,CUN,Business Class,8
Trevor,Young,Buy,6963,LAX,ELP,Main Cabin,5
Brett,Mathis,Buy,23559,ELP,HND,Business Class,7
Steven,Hartman,Buy,21851,ELP,LHR,Business Class,6
Marissa,Henry,Buy,22798,CUN,ELP,Main Cabin,4
Rachel,Hart,Buy,4353,ELP,CDG,Main Cabin,6
Lisa,Gaines,Buy,20734,ELP,LAX,Business Class,8
Justin,Martinez,Buy,22790,LAX,BOS,Main Cabin,1
Lisa,Spencer,Buy,20778,BOS,ELP,Business Class,2
Patricia,Mcdonald,Buy,4585,BOS,ELP,Main Cabin,8
Kim,Craig,Buy,17307,LAX,ELP,Main Cabin,2
Victoria,Ellis,Buy,25858,ELP,LHR,First Class,7
Brian,Gates,Buy,12394,LAS,ELP,Main Cabin,5
Ernest,Bentley,Buy,279,ELP,CDG,Business Class,4
Elizabeth,Cordova,Buy,10840,ELP,CDG,First Class,2
Stephen,Ellis,Buy,7931,MEX,CJS,Business Class,1
Ryan,Mcconnell,Buy,23145,ELP,ORD,Business Class,3
Krista,Lambert,Buy,1721,CJS,MEX,Main Cabin,7
Sarah,Jones,Buy,4831,ELP,DFW,Business Class,5
Angel,Barber,Buy,10635,LHR,ELP,Main Cabin,1
Lori,Livingston,Buy,18133,ORL,LAX,Main Cabin,7
Simba,King,Buy,22683,HND,ELP,First Class,8
Jafar,Aladdin,Buy,18190,HND,ELP,Business Class,2
Kirsten,Robinson,Buy,5618,ELP,JFK,Business Class,3
Craig,Brown,Buy,22070,ELP,CDG,Business Class,3
Noah,Horne,Buy,17443,ELP,LAX,Business Class,8
Alexandra,Simpson,Buy,22270,ELP,ATL,First Class,3
Kylie,King,Buy,14644,ELP,JFK,Main Cabin,1
Eduardo,Romero,Buy,11674,CJS,MEX,First Class,5
Robin,Watson,Buy,25382,JFK,ELP,Business Class,8
Jeffrey,Luna,Buy,7911,ELP,LAS,Business Class,6
Brian,Jensen,Buy,12179,DFW,ELP,Business Class,5
Samuel,Harrington,Buy,25766,CDG,ELP,First Class,1
Craig,Fleming,Buy,23871,LAX,ELP,First Class,2
Nicole,Johnson,Buy,7025,ELP,LHR,Main Cabin,1
Alexandra,Cook,Buy,1838,JFK,ELP,Business Class,2
Michael,Sanchez,Buy,20765,JFK,ELP,First Class,3
Steven,Cabrera,Buy,15727,LAS,ELP,Main Cabin,4
Cody,Scott,Buy,1280,ORL,LAX,Business Class,8
Louis,Boone,Buy,10274,ELP,LAX,Main Cabin,5
Lori,Johnson,Buy,24855,LAX,BOS,Main Cabin,7
Brandy,Wilkerson,Buy,13884,ATL,ELP,First Class,5
Todd,Brooks,Buy,1257,LAS,ELP,Main Cabin,7
Katherine,Evans,Buy,12019,ELP,HND,First Class,1
James,Henderson,Buy,10557,HND,ELP,Business Class,2
Sean,Klein,Buy,17729,HND,ELP,Main Cabin,6
Kimberly,Kline,Buy,12696,ELP,LAS,Business Class,4
Ryan,Washington,Buy,14675,ELP,LHR,Main Cabin,7
Anita,Stein,Buy,11999,ELP,YYZ,Business Class,4
Chad,Clark,Buy,21599,YYZ,ELP,First Class,8
Kristina,Patrick,Buy,11277,YYZ,ELP,Main Cabin,3
Lisa,Robinson,Buy,21072,ELP,BOS,First Class,6
Brandon,Flores,Buy,14568,CUN,ELP,Business Class,7
Susan,Garcia,Buy,14945,ELP,JFK,Main Cabin,4
Rodney,Berg,Buy,20408,CDG,ELP,First Class,7
Maria,Mccarthy,Buy,16837,CDG,ELP,Main Cabin,2
Emily,Cole,Buy,8288,CDG,ELP,First Class,1
Kylie,King,Buy,14654,ELP,BOS,First Class,2
Brenda,Douglas,Buy,8625,ELP,ORD,First Class,8
Jose,Smith,Buy,23854,HND,ELP,Main Cabin,7
Brandy,Wilkerson,Buy,2509,ELP,YYZ,First Class,8
Daniel,Smith,Buy,8069,ELP,LHR,First Class,7
Krista,Lambert,Buy,24941,ELP,JFK,Business Class,6
John,Hansen,Buy,17189,ELP,BOS,Main Cabin,4
Hannah,Arias,Buy,15399,ELP,JFK,First Class,3
Dana,Jones,Buy,9144,MEX,CJS,First Class,7
Jon,Lopez,Buy,18864,LAS,ELP,Business Class,3
Jessica,Martin,Buy,15879,LAS,ELP,Business Class,8
Erin,Mejia,Buy,24741,ELP,HND,Main Cabin,5
Donald,Villanueva,Buy,25286,ORL,LAX,Main Cabin,3
Jose,Evans,Buy,6321,HND,ELP,Business Class,1
Mindy,Ross,Buy,10185,LAS,ELP,First Class,4
David,Brown,Buy,1497,DFW,ELP,First Class,1
Stacey,Paul,Buy,2391,ELP,DFW,Business Class,1
Samantha,Howell,Buy,1214,ELP,ORD,Main Cabin,1
Danielle,Dorsey,Buy,8735,CDG,ELP,Business Class,1
Angel,Barber,Buy,12627,HND,ELP,First Class,2
Kathryn,Perez,Buy,4436,ELP,LAS,Main Cabin,1
Brandon,Neal,Buy,22993,LAX,ELP,Business Class,7
Alexander,Carter,Buy,3099,BOS,LAX,Main Cabin,1
Justin,Martinez,Buy,1840,JFK,ELP,Main Cabin,5
Samuel,Harrington,Buy,20407,CDG,ELP,First Class,7
Chase,Miller,Buy,4813,CDG,ELP,Business Class,2
Santiago,Olivas,Buy,25260,ELP,LAS,Main Cabin,4
Samantha,Howell,Buy,17451,LAX,ELP,Business Class,5
Michael,Moran,Buy,5787,ELP,BOS,First Class,5
Heidi,Page,Buy,20600,ELP,ATL,Business Class,6
Brittany,Ray,Buy,14573,ELP,YYZ,Main Cabin,3
Krista,Lambert,Buy,10210,LAX,ORL,Business Class,4
David,Summers,Buy,10181,LAS,ELP,Main Cabin,2
Mulan,Disney,Buy,7870,ORD,ELP,Business Class,4
Matthew,Porter,Buy,20503,MEX,CJS,Main Cabin,1
Emilia,Rivas,Buy,24261,LAX,BOS,Main Cabin,2
Victoria,Ellis,Buy,26724,ATL,ELP,First Class,5
Antonio,Edwards,Buy,25367,ELP,ATL,Business Class,7
Scar,Lion,Buy,25942,DFW,ELP,First Class,2
Christopher,Osborne,Buy,12050,ORD,ELP,First Class,1
Brett,Mathis,Buy,8589,CDG,ELP,Main Cabin,3
Dana,Williams,Buy,6457,YYZ,ELP,First Class,6
Gregory,Carr,Buy,25334,HND,ELP,Business Class,4
Natalie,Richardson,Buy,15369,ELP,LAX,Business Class,5
Peter,Pan,Buy,12108,MEX,CJS,Main Cabin,3
John,Sanders,Buy,20352,CJS,MEX,Business Class,1
Shane,Miller,Buy,20260,CDG,ELP,First Class,5
Molly,Cohen,Buy,24338,ATL,ELP,Business Class,6
Sonia,Durham,Buy,21191,ELP,ORD,First Class,4
Kimberly,Miller,Buy,2095,HND,ELP,Main Cabin,7
Adam,Maldonado,Buy,26923,CJS,MEX,Main Cabin,1
Lisa,Spencer,Buy,13594,JFK,ELP,Main Cabin,8
Sara,Fox,Buy,6324,HND,ELP,Business Class,2
James,Hammond,Buy,17373,MEX,CJS,First Class,4
Margaret,Smith,Buy,1099,BOS,ELP,Main Cabin,1
Alexis,Acosta,Buy,7268,ELP,ORD,Main Cabin,4
Diana,Garcia,Buy,15713,ELP,BOS,First Class,4
Christopher,Melendez,Buy,23075,BOS,LAX,First Class,3
Wendy,Montoya,Buy,17891,ELP,LAX,First Class,5
Shannon,Avery,Buy,24306,ELP,DFW,Main Cabin,2
Woody,Disney,Buy,15203,HND,ELP,Business Class,4
Lauren,Hall,Buy,742,DFW,ELP,Main Cabin,5
Richard,Sullivan,Buy,18084,JFK,ELP,First Class,3
Melissa,Johnson,Buy,25575,MEX,CJS,First Class,2
Bryan,Wise,Buy,3253,BOS,LAX,First Class,6
Christian,Smith,Buy,17588,ELP,DFW,First Class,4
Michelle,Jones,Buy,25225,ELP,ATL,First Class,1
Nicole,Rowland,Buy,11207,ELP,BOS,Business Class,7
Timothy,Romero,Buy,9627,CUN,ELP,Main Cabin,1
Alexandra,Simpson,Buy,12680,JFK,ELP,First Class,5
Thomas,King,Buy,10260,HND,ELP,Main Cabin,2
Jennifer,Copeland,Buy,11778,ELP,JFK,Main Cabin,2
Daniel,Lucio,Buy,18280,ORL,LAX,Main Cabin,1
Jessica,Olsen,Buy,23479,BOS,ELP,Business Class,4
Rhonda,Kane,Buy,10994,CDG,ELP,First Class,5
Rhonda,Kane,Buy,13802,BOS,LAX,Main Cabin,6
Sandra,Sutton,Buy,16863,ELP,LAX,Main Cabin,5
Linda,Rodriguez,Buy,2588,JFK,ELP,Business Class,4
Nicole,Rowland,Buy,7057,LAX,BOS,First Class,4
Cruella,De Vil,Buy,21970,ATL,ELP,Business Class,7
Miranda,Walker,Buy,24405,BOS,LAX,Main Cabin,7
Kathleen,Small,Buy,20894,ORD,ELP,First Class,6
Samuel,RamosSanchez,Buy,22710,ORD,ELP,Main Cabin,8
Amy,Rodriguez,Buy,1723,MEX,CJS,Business Class,2
Holly,Schneider,Buy,2713,ELP,LAX,Main Cabin,7
Jorge,Huerta,Buy,6931,CDG,ELP,Business Class,3
Donald,Ramirez,Buy,12139,CUN,ELP,Business Class,2
Louis,Boone,Buy,12547,ELP,LHR,Business Class,2
Karen,Thomas,Buy,15830,ELP,ORD,Business Class,5
Heidi,Barker,Buy,7581,ATL,ELP,Main Cabin,8
Melanie,Kirk,Buy,26573,ATL,ELP,First Class,6
Daniel,Summers,Buy,5695,ELP,CUN,Main Cabin,7
Alexander,Wilson,Buy,3331,ORD,ELP,Business Class,1
Sarah,Griffin,Buy,11995,CUN,ELP,First Class,8
Stephanie,Mcdonald,Buy,1954,DFW,ELP,First Class,2
Craig,Fleming,Buy,1544,BOS,ELP,Business Class,8
Brett,Higgins,Buy,17585,ELP,DFW,Main Cabin,8
Vincent,Harrison,Buy,26953,ELP,CUN,Business Class,2
Jeffrey,Marquez,Buy,17350,ELP,LAS,Main Cabin,8
Kirsten,Robinson,Buy,12352,ORD,ELP,Business Class,8
Jeffrey,Rodriguez,Buy,20874,DFW,ELP,Business Class,3
Krista,Lambert,Buy,12323,ELP,DFW,Business Class,7
Ariel,Disney,Buy,11996,CUN,ELP,Business Class,1
Ray,Huynh,Buy,20790,LAS,ELP,Main Cabin,4
Lisa,Garrett,Buy,11543,LAX,ORL,Business Class,7
Gary,Mckenzie,Buy,13988,CDG,ELP,Main Cabin,2
Cinderella,Disney,Buy,57,BOS,ELP,First Class,7
Mitchell,Gross,Buy,736,HND,ELP,First Class,6
Christopher,Melendez,Buy,6871,CJS,MEX,Main Cabin,3
Loretta,Phillips,Buy,21918,ELP,CDG,Business Class,3
Luis,Sanchez,Buy,13912,ELP,LAS,Main Cabin,3
Erin,Mejia,Buy,20846,YYZ,ELP,Business Class,8
Michelle,Sexton,Buy,4132,LAS,ELP,First Class,6
Erin,Mejia,Buy,25715,MEX,CJS,Main Cabin,7
Michael,Cowan,Buy,5380,ORL,LAX,First Class,3
Jason,Skinner,Buy,12538,ELP,LAS,Main Cabin,8
Anna,Gutierrez,Buy,14275,CDG,ELP,First Class,6
Karen,Thomas,Buy,11220,LAS,ELP,First Class,6
Ronald,Kent,Buy,15252,ELP,JFK,First Class,1
Ray,Huynh,Buy,25584,BOS,LAX,First Class,5
Anita,Stein,Buy,19824,HND,ELP,Main Cabin,3
Alexandra,Robinson,Buy,19635,LAX,BOS,Main Cabin,4
Amanda,Johnson,Buy,3879,ELP,YYZ,Main Cabin,8
Bella,Quintero,Buy,13175,ORL,LAX,First Class,1
Jill,Henderson,Buy,5401,CUN,ELP,First Class,6
Dustin,Oliver,Buy,12772,CDG,ELP,First Class,3
Jonathan,Christian,Buy,4048,ELP,CDG,Business Class,8
Danielle,Chavez,Buy,23622,ELP,BOS,Main Cabin,5
Ronald,Parker,Buy,20408,CDG,ELP,Main Cabin,8
Simba,King,Buy,16732,ELP,ATL,Business Class,3
Valerie,Moore,Buy,15876,ELP,LAS,First Class,6
Leonard,King,Buy,2509,ELP,YYZ,First Class,3
Kenneth,Smith,Buy,17474,ELP,JFK,First Class,4
Lawrence,Price,Buy,17719,CDG,ELP,Business Class,2
Craig,Espinoza,Buy,8087,ORL,LAX,Business Class,1
Jacqueline,Dunn,Buy,1460,ELP,YYZ,First Class,1
Jared,Perry,Buy,19926,LAX,ORL,Business Class,7
Tiffany,May,Buy,1351,DFW,ELP,First Class,3
Mark,Lamb,Buy,12163,ELP,HND,Main Cabin,2
Christopher,Wright,Buy,24367,LAS,ELP,Business Class,6
Kimberly,Garcia,Buy,11050,ELP,JFK,Main Cabin,1
Samantha,Howell,Buy,13995,ELP,HND,Main Cabin,8
Gaston,Disney,Buy,25990,BOS,ELP,Main Cabin,6
Barbara,Love,Buy,10339,LHR,ELP,First Class,3
Grace,Kelley,Buy,17439,DFW,ELP,Business Class,2
Sharon,Gillespie,Buy,16736,ATL,ELP,First Class,6
Gerald,Baker,Buy,10391,ELP,CDG,Main Cabin,3
Tiffany,Davis,Buy,20867,HND,ELP,First Class,2
Adam,Maldonado,Buy,22070,ELP,CDG,Business Class,8
Anthony,Carson,Buy,4277,ELP,LAS,Main Cabin,6
Beth,Sharp,Buy,19014,ELP,LHR,Main Cabin,7
Katherine,Mcdonald,Buy,23948,ORL,LAX,Main Cabin,1
Phillip,Brown,Buy,17508,ELP,LHR,Main Cabin,4
Kayla,Morgan,Buy,24421,ELP,YYZ,First Class,5
Kevin,Gould,Buy,16270,DFW,ELP,Business Class,6
Alejandro,Olivas,Buy,17359,ELP,LHR,Main Cabin,7
Gloria,Page,Buy,23775,ELP,LHR,Main Cabin,3
Devin,Diaz,Buy,3685,CJS,MEX,Business Class,5
Alberto,Villegas,Buy,17558,YYZ,ELP,Main Cabin,7
Dalton,Bryant,Buy,18783,CDG,ELP,First Class,3
Karl,Davis,Buy,3441,HND,ELP,Business Class,5
Haley,Moss,Buy,13263,ELP,ATL,First Class,1
Matthew,Campbell,Buy,25490,ELP,DFW,Main Cabin,6
Andrew,Marshall,Buy,17240,BOS,LAX,Business Class,7
Mark,Washington,Buy,11284,ELP,CDG,Business Class,2
Elizabeth,Jackson,Buy,17254,CUN,ELP,Business Class,7
Craig,Espinoza,Buy,18508,ELP,ORD,Main Cabin,4
Kristine,Smith,Buy,7278,ORD,ELP,First Class,1
Anthony,Dalton,Buy,25244,JFK,ELP,First Class,7
Christopher,Jones,Buy,7273,ORD,ELP,First Class,1
Julia,Young,Buy,5404,CUN,ELP,Business Class,8
John,White,Buy,11465,LAX,ELP,Business Class,8
Michael,Mccormick,Buy,11955,LHR,ELP,Business Class,6
Tanya,Turner,Buy,24144,ELP,HND,Main Cabin,3
Jessica,Anderson,Buy,24267,ELP,CUN,Business Class,8
Andrew,Hall,Buy,23701,CDG,ELP,First Class,1
Martha,Perry,Buy,24429,YYZ,ELP,Business Class,2
Kimberly,Martinez,Buy,26212,YYZ,ELP,First Class,2
Debra,Raymond,Buy,18406,LHR,ELP,Business Class,3
Marissa,Wagner,Buy,21801,ORD,ELP,Main Cabin,2
Paul,Herman,Buy,21522,ELP,BOS,Business Class,7
Sheri,Adams,Buy,22575,ELP,ATL,First Class,7
James,Hammond,Buy,7569,ELP,ORD,First Class,2
Jose,Farley,Buy,8850,LAX,ORL,Main Cabin,7
Anthony,Hardin,Buy,16432,ELP,LAX,Main Cabin,5
Terri,Strickland,Buy,25947,ELP,LAX,First Class,2
Terrence,Dixon,Buy,1189,HND,ELP,Main Cabin,1
Amber,Conley,Buy,15878,LAS,ELP,Business Class,8
Emilia,Rivas,Buy,958,LAS,ELP,First Class,3
Jennifer,Huang,Buy,550,LAX,BOS,First Class,1
Carolyn,Dunn,Buy,17991,ELP,CUN,First Class,7
Richard,Edwards,Buy,25353,LAX,ELP,First Class,7
George,Gilbert,Buy,9873,LAS,ELP,Main Cabin,7
George,Ayala,Buy,7486,MEX,CJS,First Class,7
Willie,Hobbs,Buy,9577,ELP,LHR,Main Cabin,4
John,Morris,Buy,17916,ELP,JFK,Main Cabin,5
Anthony,Byrd,Buy,15030,ELP,YYZ,Business Class,4
Cinderella,Disney,Buy,21271,BOS,LAX,First Class,5
Jamie,Conner,Buy,25309,CUN,ELP,First Class,2
Tanya,Johnson,Buy,20913,ELP,JFK,Main Cabin,7
Erin,Barton,Buy,13553,ELP,LAX,First Class,6
Mark,Butler,Buy,24809,BOS,ELP,Business Class,1
John,Sanders,Buy,11279,YYZ,ELP,Business Class,3
Jeff,Ray,Buy,10277,ELP,LAX,First Class,2
Jesse,Montgomery,Buy,26746,BOS,ELP,Main Cabin,8
Denisse,LoyaVillalobos,Buy,18434,BOS,LAX,First Class,2
Ian,Islas,Buy,12516,ELP,JFK,Business Class,7
Carmen,Petersen,Buy,3127,YYZ,ELP,Main Cabin,1
Michael,Moran,Buy,23186,LAS,ELP,Main Cabin,4
Andrew,Garcia,Buy,10515,LAX,BOS,Business Class,8
Heather,Little,Buy,9269,BOS,ELP,First Class,8
Joseph,Lewis,Buy,3713,LAX,BOS,First Class,6
Janet,Hughes,Buy,22419,ORD,ELP,Main Cabin,8
Jeffrey,Delgado,Buy,3095,LAX,ORL,Main Cabin,4
Kara,Summers,Buy,21599,YYZ,ELP,First Class,6
Catherine,Mann,Buy,5144,ELP,LAX,First Class,4
Luis,Solomon,Buy,14896,ELP,HND,Main Cabin,4
William,Evans,Buy,13063,CDG,ELP,First Class,3
Anthony,Kramer,Buy,9967,DFW,ELP,First Class,6
Sheila,Lewis,Buy,6390,ELP,LAS,Main Cabin,8
Timothy,Wagner,Buy,8525,ELP,LHR,Main Cabin,7
Benjamin,Johnson,Buy,7404,DFW,ELP,Main Cabin,3
Jermaine,Dean,Buy,17146,DFW,ELP,Business Class,5
Shane,Miller,Buy,4094,ORD,ELP,First Class,3
Elizabeth,Castillo,Buy,26416,ORD,ELP,First Class,2
Daniel,Olson,Buy,8924,ELP,ORD,First Class,6
Miranda,Walker,Buy,25167,ELP,YYZ,Main Cabin,8
Joel,Welch,Buy,26660,CUN,ELP,Main Cabin,3
Keith,Ortiz,Buy,15320,LAX,BOS,First Class,2
Kelly,Herring,Buy,8090,LAX,ORL,Main Cabin,7
Crystal,Young,Buy,26591,ELP,BOS,Business Class,3
Sonia,Durham,Buy,8194,ELP,JFK,Main Cabin,6
Bruce,Clark,Buy,2144,JFK,ELP,First Class,8
Anna,Davis,Buy,18366,ELP,ATL,Business Class,1
Anthony,Barber,Buy,26733,JFK,ELP,Main Cabin,2
Shere,Khan,Buy,1607,ELP,YYZ,Main Cabin,1
Anthony,Barber,Buy,26224,CDG,ELP,Main Cabin,1
Erin,Jones,Buy,18627,ELP,HND,Main Cabin,2
Jared,Perry,Buy,17310,ELP,ORD,First Class,2
Jeremy,Rocha,Buy,15658,HND,ELP,Business Class,3
Chris,King,Buy,22782,LAX,ORL,Business Class,1
Buzz,Lightyear,Buy,12075,JFK,ELP,First Class,4
Cory,Byrd,Buy,15988,ELP,ORD,First Class,8
Timothy,Greene,Buy,2233,ELP,HND,Main Cabin,1
Joel,Arellano,Buy,21923,CDG,ELP,First Class,3
Donald,Duck,Buy,26221,ELP,CDG,First Class,8
Kimberly,Harris,Buy,23370,BOS,LAX,Main Cabin,7
Kelly,Jordan,Buy,7346,LAX,ORL,Main Cabin,5
Amber,Conley,Buy,1948,HND,ELP,Business Class,4
Anita,Stein,Buy,13446,BOS,ELP,First Class,1
Trevor,Young,Buy,18897,LAX,ORL,Business Class,4
Philip,Zamora,Buy,13564,ELP,ORD,First Class,3
Andrew,Parks,Buy,4217,HND,ELP,Main Cabin,3
Jasmine,Disney,Buy,16503,MEX,CJS,First Class,3
Patrick,Larsen,Buy,9137,CJS,MEX,Main Cabin,2
Gary,Park,Buy,133,ELP,CDG,Main Cabin,2
Stephanie,Mcdonald,Buy,10285,ELP,ORD,First Class,8
Marissa,Wagner,Buy,18689,ELP,BOS,Main Cabin,2
Cody,Scott,Buy,7024,ELP,LHR,First Class,1
Jessica,Moore,Buy,18388,BOS,ELP,Business Class,1
Jafar,Aladdin,Buy,26620,LHR,ELP,First Class,2
Cynthia,Powell,Buy,4972,CDG,ELP,Main Cabin,2
Gary,Mckenzie,Buy,9516,DFW,ELP,Main Cabin,4
Holly,Cruz,Buy,26062,YYZ,ELP,Business Class,4
Emily,Richardson,Buy,12549,LHR,ELP,Business Class,5
Hayden,Mcdaniel,Buy,4667,ELP,HND,Main Cabin,3
Emily,Estes,Buy,14154,ELP,DFW,Main Cabin,1
Stephanie,Harris,Buy,6764,ELP,CDG,Main Cabin,7
Christina,Jones,Buy,15795,CDG,ELP,Business Class,6
Penny,Mcdaniel,Buy,21207,ATL,ELP,Main Cabin,8
Jerry,Curtis,Buy,7052,BOS,LAX,Main Cabin,8
Karen,Thomas,Buy,10288,ORD,ELP,Business Class,4
Enrique,Rico,Buy,16291,ORD,ELP,Business Class,8
Lori,Livingston,Buy,24429,YYZ,ELP,First Class,4
Joseph,Macdonald,Buy,16773,LHR,ELP,Business Class,3
Donald,Villanueva,Buy,19280,ELP,JFK,Business Class,1
Jeffrey,Walls,Buy,4574,JFK,ELP,Main Cabin,4
Matthew,Mason,Buy,18864,LAS,ELP,Business Class,1
Brooke,Padilla,Buy,4698,ELP,ORD,Main Cabin,1
Colleen,Sanchez,Buy,6626,ELP,HND,First Class,1
Ricardo,Rodriguez,Buy,11366,LAS,ELP,Business Class,3
Jenny,Henry,Buy,12625,ELP,HND,Business Class,2
Thomas,Elliott,Buy,10205,ORL,LAX,Business Class,8
Christopher,Craig,Buy,8123,YYZ,ELP,Main Cabin,1
Doris,Mercado,Buy,20864,HND,ELP,Main Cabin,7
Cynthia,Ellis,Buy,8320,ELP,ORD,First Class,3
Christopher,Johnson,Buy,24371,ELP,LHR,First Class,5
Benjamin,Ramirez,Buy,8020,ELP,ORD,Main Cabin,2
Jennifer,Preston,Buy,24150,HND,ELP,First Class,6
Laurie,Mendoza,Buy,2501,ELP,CUN,First Class,2
Jamie,Conner,Buy,10543,ELP,CDG,Business Class,2
Nicholas,Copeland,Buy,1781,ELP,HND,Main Cabin,6
Jennifer,Jones,Buy,10288,ORD,ELP,First Class,8
Daniel,Hampton,Buy,7158,ELP,LAS,Main Cabin,4
Ashley,Walker,Buy,4287,ELP,LHR,Main Cabin,3
Captaiin,Hook,Buy,6662,ELP,ATL,Main Cabin,5
William,Wolf,Buy,16567,ELP,DFW,First Class,7
Christina,Dodson,Buy,25765,ELP,CDG,Main Cabin,5
Vanessa,Carson,Buy,9338,ELP,CDG,First Class,7
Raymond,Woodward,Buy,6604,ELP,YYZ,Business Class,6
Eric,Vazquez,Buy,8482,ELP,ATL,First Class,8
Amy,Mcpherson,Buy,24375,LHR,ELP,First Class,4
Anthony,Kramer,Buy,26921,LHR,ELP,Main Cabin,8
Kelly,Bell,Buy,6882,ORL,LAX,Business Class,3
Jennifer,Preston,Buy,7779,LHR,ELP,First Class,6
Robert,Lyons,Buy,19209,ELP,YYZ,First Class,3
Jeffrey,Walls,Buy,16007,ELP,JFK,Business Class,3
Jerry,Rodriguez,Buy,23065,ORL,LAX,First Class,1
Sandra,Newton,Buy,23252,ELP,CDG,Business Class,4
Alex,Watson,Buy,24350,JFK,ELP,First Class,3
Nicole,Lloyd,Buy,13932,LHR,ELP,Business Class,3
Erin,Barton,Buy,17796,ELP,LAS,First Class,6
Bryan,Arriaga,Buy,13694,ELP,HND,Main Cabin,3
Luis,Sanchez,Buy,7967,ELP,YYZ,Business Class,2
Ryan,Peterson,Buy,26022,MEX,CJS,First Class,1
Laurie,Johnson,Buy,14790,ELP,JFK,Main Cabin,2
Michael,White,Buy,4451,LHR,ELP,Business Class,3
David,Mills,Buy,5525,ORL,LAX,First Class,7
Brooke,Padilla,Buy,21592,CUN,ELP,Business Class,1
Jill,Solis,Buy,25705,LHR,ELP,Business Class,5
Susan,Allen,Buy,20219,BOS,LAX,Business Class,3
Angel,Barber,Buy,25625,ELP,HND,Business Class,8
Michael,Flores,Buy,22831,ELP,DFW,First Class,5
Julia,Jones,Buy,19282,JFK,ELP,First Class,4
Douglas,Bryant,Buy,9519,ELP,LAX,Business Class,7
Ray,Booth,Buy,4855,ORD,ELP,Main Cabin,5
Richard,Brown,Buy,3179,ORD,ELP,Main Cabin,3
Alyssa,Reese,Buy,241,ORL,LAX,Business Class,1
Matthew,Erickson,Buy,17229,MEX,CJS,Main Cabin,4
Jennifer,Huang,Buy,14096,LAX,ORL,Business Class,5
Perry,Hill,Buy,13525,ELP,CDG,First Class,5
Patrick,Larsen,Buy,22491,BOS,LAX,Main Cabin,4
Robin,Watson,Buy,24926,ORD,ELP,First Class,7
Matthew,Khan,Buy,1051,DFW,ELP,Main Cabin,1
David,Wright,Buy,9951,ELP,HND,Main Cabin,4
Shane,Arnold,Buy,15211,ELP,DFW,First Class,3
Heather,Cunningham,Buy,12302,ELP,CDG,Main Cabin,5
Debra,Raymond,Buy,128,ELP,CDG,Business Class,6
Phillip,Meyer,Buy,17258,ELP,YYZ,First Class,5
Devin,Diaz,Buy,2065,CUN,ELP,First Class,1
Ray,Booth,Buy,10257,HND,ELP,Business Class,4
Tiffany,May,Buy,13501,ELP,CUN,First Class,5
Deborah,Hunt,Buy,21011,CDG,ELP,Main Cabin,7
Tyrone,Alvarado,Buy,25330,ELP,HND,Business Class,6
Peter,Pan,Buy,24207,ELP,BOS,First Class,7
Bella,Quintero,Buy,8669,LAS,ELP,Main Cabin,8
Katherine,Evans,Buy,6454,YYZ,ELP,Main Cabin,3
Joseph,Hanna,Buy,4338,ELP,YYZ,Main Cabin,3
Terri,Mendez,Buy,3042,JFK,ELP,Main Cabin,5
Henry,Salazar,Buy,19009,LAS,ELP,Business Class,7
Steven,Cabrera,Buy,22825,HND,ELP,Business Class,7
Cody,Scott,Buy,559,CUN,ELP,Main Cabin,2
Jeffrey,Rodriguez,Buy,2176,CJS,MEX,First Class,7
Lori,Johnson,Buy,9973,ELP,LAX,Main Cabin,4
Sheri,Adams,Buy,16684,ELP,CDG,First Class,4
Gail,Parker,Buy,12150,ELP,CDG,First Class,1
April,Lopez,Buy,14400,ELP,CUN,First Class,8
Amy,Bradley,Buy,10222,ELP,CUN,Main Cabin,2
Teresa,Stewart,Buy,14520,LHR,ELP,First Class,8
Heather,Cunningham,Buy,13216,ELP,CDG,Business Class,8
Olivia,Romero,Buy,21809,ELP,ATL,Main Cabin,6
Tyrone,Alvarado,Buy,8391,LAX,ORL,First Class,6
Daniel,Foster,Buy,20389,ELP,YYZ,First Class,4
John,House,Buy,8342,JFK,ELP,Business Class,1
George,Ayala,Buy,12416,ORL,LAX,First Class,6
Kelly,Harris,Buy,6839,ELP,BOS,Business Class,5
Olivia,Richardson,Buy,19929,BOS,LAX,First Class,5
